"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2015년 08월 07일","2,010.23","2,009.39","2,012.90","2,001.13","334.58M","-0.15%"
"2015년 08월 06일","2,013.29","2,037.26","2,038.41","2,011.60","340.51M","-0.81%"
"2015년 08월 05일","2,029.76","2,027.22","2,035.25","2,022.98","319.21M","0.09%"
"2015년 08월 04일","2,027.99","2,007.75","2,027.99","2,007.66","388.79M","0.97%"
"2015년 08월 03일","2,008.49","2,026.25","2,026.25","2,005.21","358.75M","-1.07%"
"2015년 07월 31일","2,030.16","2,026.98","2,030.16","2,004.70","448.19M","0.55%"
"2015년 07월 30일","2,019.03","2,040.24","2,044.93","2,019.03","509.32M","-0.91%"
"2015년 07월 29일","2,037.62","2,053.62","2,055.95","2,037.62","520.57M","-0.07%"
"2015년 07월 28일","2,039.10","2,026.33","2,045.55","2,015.91","498.53M","0.01%"
"2015년 07월 27일","2,038.81","2,034.82","2,048.15","2,032.44","543.24M","-0.35%"
"2015년 07월 24일","2,045.96","2,060.66","2,060.66","2,040.30","611.87M","-0.93%"
"2015년 07월 23일","2,065.07","2,068.93","2,069.20","2,053.52","739.79M","0.02%"
"2015년 07월 22일","2,064.73","2,071.06","2,075.94","2,059.45","1.16B","-0.91%"
"2015년 07월 21일","2,083.62","2,082.18","2,088.24","2,069.21","727.41M","0.50%"
"2015년 07월 20일","2,073.31","2,077.09","2,081.43","2,068.19","870.68M","-0.17%"
"2015년 07월 17일","2,076.79","2,101.22","2,101.22","2,068.36","819.23M","-0.53%"
"2015년 07월 16일","2,087.89","2,073.29","2,088.33","2,071.02","697.93M","0.72%"
"2015년 07월 15일","2,072.91","2,068.38","2,079.90","2,060.66","619.13M","0.66%"
"2015년 07월 14일","2,059.23","2,070.44","2,070.44","2,052.21","503.08M","-0.11%"
"2015년 07월 13일","2,061.52","2,033.25","2,063.28","2,030.21","426.29M","1.49%"
"2015년 07월 10일","2,031.17","2,036.89","2,037.84","2,024.76","381.31M","0.17%"
"2015년 07월 09일","2,027.81","2,000.19","2,027.81","1,983.78","408.46M","0.58%"
"2015년 07월 08일","2,016.21","2,045.88","2,046.33","2,010.83","453.12M","-1.18%"
"2015년 07월 07일","2,040.29","2,067.04","2,067.93","2,028.98","502.81M","-0.66%"
"2015년 07월 06일","2,053.93","2,076.06","2,089.86","2,052.23","474.04M","-2.40%"
"2015년 07월 03일","2,104.41","2,107.51","2,109.68","2,094.02","419.55M","-0.14%"
"2015년 07월 02일","2,107.33","2,107.11","2,110.81","2,098.76","565.34M","0.45%"
"2015년 07월 01일","2,097.89","2,077.27","2,100.34","2,072.54","471.57M","1.14%"
"2015년 06월 30일","2,074.20","2,054.83","2,075.02","2,049.44","392.41M","0.67%"
"2015년 06월 29일","2,060.49","2,056.44","2,068.85","2,054.33","503.81M","-1.42%"
"2015년 06월 26일","2,090.26","2,083.40","2,097.01","2,080.79","492.77M","0.25%"
"2015년 06월 25일","2,085.06","2,077.84","2,088.16","2,073.95","575.91M","-0.02%"
"2015년 06월 24일","2,085.53","2,086.69","2,087.68","2,076.78","400.75M","0.21%"
"2015년 06월 23일","2,081.20","2,071.30","2,086.09","2,066.21","329.80M","1.27%"
"2015년 06월 22일","2,055.16","2,059.60","2,068.07","2,050.30","266.96M","0.40%"
"2015년 06월 19일","2,046.96","2,056.54","2,057.71","2,044.71","400.33M","0.25%"
"2015년 06월 18일","2,041.88","2,046.19","2,052.00","2,036.78","390.97M","0.34%"
"2015년 06월 17일","2,034.86","2,035.48","2,037.12","2,021.50","354.72M","0.30%"
"2015년 06월 16일","2,028.72","2,045.01","2,045.77","2,008.46","381.41M","-0.67%"
"2015년 06월 15일","2,042.32","2,041.07","2,049.68","2,033.72","313.95M","-0.48%"
"2015년 06월 12일","2,052.17","2,068.45","2,074.78","2,044.87","388.26M","-0.22%"
"2015년 06월 11일","2,056.61","2,065.07","2,065.07","2,051.10","457.02M","0.26%"
"2015년 06월 10일","2,051.32","2,079.13","2,080.03","2,049.13","427.36M","-0.62%"
"2015년 06월 09일","2,064.03","2,063.40","2,073.75","2,057.21","421.88M","-0.06%"
"2015년 06월 08일","2,065.19","2,068.51","2,068.51","2,056.50","393.56M","-0.14%"
"2015년 06월 05일","2,068.10","2,062.22","2,075.02","2,060.91","394.29M","-0.23%"
"2015년 06월 04일","2,072.86","2,070.49","2,082.60","2,062.75","400.36M","0.47%"
"2015년 06월 03일","2,063.16","2,078.51","2,087.95","2,059.34","541.17M","-0.74%"
"2015년 06월 02일","2,078.64","2,102.62","2,107.17","2,076.16","520.06M","-1.13%"
"2015년 06월 01일","2,102.37","2,110.12","2,110.88","2,086.00","426.93M","-0.59%"
"2015년 05월 29일","2,114.80","2,109.38","2,123.39","2,106.70","456.14M","0.19%"
"2015년 05월 28일","2,110.89","2,117.77","2,123.52","2,110.89","416.12M","0.16%"
"2015년 05월 27일","2,107.50","2,133.49","2,134.95","2,103.64","439.03M","-1.68%"
"2015년 05월 26일","2,143.50","2,146.47","2,148.70","2,130.30","381.38M","-0.12%"
"2015년 05월 22일","2,146.10","2,131.11","2,146.10","2,126.88","444.58M","1.10%"
"2015년 05월 21일","2,122.81","2,139.68","2,140.60","2,121.49","398.15M","-0.78%"
"2015년 05월 20일","2,139.54","2,128.01","2,140.24","2,125.49","452.11M","0.88%"
"2015년 05월 19일","2,120.85","2,114.29","2,126.89","2,107.62","418.48M","0.34%"
"2015년 05월 18일","2,113.72","2,108.15","2,113.72","2,099.48","445.16M","0.34%"
"2015년 05월 15일","2,106.50","2,132.53","2,134.36","2,104.77","491.71M","-0.65%"
"2015년 05월 14일","2,120.33","2,115.59","2,121.68","2,111.72","430.83M","0.29%"
"2015년 05월 13일","2,114.16","2,100.10","2,115.36","2,100.08","377.03M","0.83%"
"2015년 05월 12일","2,096.77","2,100.63","2,101.72","2,088.64","391.92M","-0.03%"
"2015년 05월 11일","2,097.38","2,106.12","2,110.79","2,097.38","329.70M","0.57%"
"2015년 05월 08일","2,085.52","2,090.19","2,094.06","2,082.72","309.50M","-0.26%"
"2015년 05월 07일","2,091.00","2,098.48","2,099.44","2,067.99","423.25M","-0.65%"
"2015년 05월 06일","2,104.58","2,122.03","2,123.22","2,095.60","428.09M","-1.30%"
"2015년 05월 04일","2,132.23","2,134.51","2,139.30","2,128.72","355.62M","0.24%"
"2015년 04월 30일","2,127.17","2,134.94","2,136.90","2,121.29","509.13M","-0.72%"
"2015년 04월 29일","2,142.63","2,155.01","2,156.24","2,126.36","458.06M","-0.23%"
"2015년 04월 28일","2,147.67","2,162.50","2,164.52","2,144.85","415.06M","-0.46%"
"2015년 04월 27일","2,157.54","2,169.14","2,169.14","2,152.09","392.34M","-0.10%"
"2015년 04월 24일","2,159.80","2,181.24","2,189.54","2,154.27","508.42M","-0.63%"
"2015년 04월 23일","2,173.41","2,156.94","2,174.72","2,139.33","521.59M","1.38%"
"2015년 04월 22일","2,143.89","2,146.59","2,161.23","2,125.88","769.39M","-0.04%"
"2015년 04월 21일","2,144.79","2,153.42","2,153.84","2,140.12","561.78M","-0.09%"
"2015년 04월 20일","2,146.71","2,126.55","2,146.73","2,126.55","509.04M","0.15%"
"2015년 04월 17일","2,143.50","2,142.72","2,144.76","2,134.10","464.63M","0.17%"
"2015년 04월 16일","2,139.90","2,134.14","2,139.90","2,125.54","476.42M","0.94%"
"2015년 04월 15일","2,119.96","2,114.56","2,122.72","2,110.25","451.40M","0.39%"
"2015년 04월 14일","2,111.72","2,101.76","2,111.73","2,095.97","648.85M","0.61%"
"2015년 04월 13일","2,098.92","2,094.10","2,099.97","2,088.82","561.81M","0.53%"
"2015년 04월 10일","2,087.76","2,066.32","2,089.09","2,065.39","658.38M","1.40%"
"2015년 04월 09일","2,058.87","2,060.30","2,064.46","2,054.17","529.86M","-0.02%"
"2015년 04월 08일","2,059.26","2,048.75","2,060.19","2,046.09","552.68M","0.60%"
"2015년 04월 07일","2,047.03","2,059.05","2,059.09","2,043.79","436.23M","0.03%"
"2015년 04월 06일","2,046.43","2,049.87","2,055.45","2,043.26","460.49M","0.05%"
"2015년 04월 03일","2,045.42","2,035.83","2,045.94","2,031.27","498.64M","0.81%"
"2015년 04월 02일","2,029.07","2,036.90","2,040.45","2,028.22","655.86M","0.03%"
"2015년 04월 01일","2,028.45","2,035.40","2,039.04","2,024.64","542.80M","-0.62%"
"2015년 03월 31일","2,041.03","2,042.31","2,046.90","2,032.24","555.93M","0.54%"
"2015년 03월 30일","2,030.04","2,026.60","2,033.27","2,018.12","439.56M","0.51%"
"2015년 03월 27일","2,019.80","2,026.75","2,027.25","2,016.88","448.96M","-0.14%"
"2015년 03월 26일","2,022.56","2,027.20","2,036.70","2,019.51","342.26M","-0.99%"
"2015년 03월 25일","2,042.81","2,043.16","2,046.97","2,038.14","423.41M","0.07%"
"2015년 03월 24일","2,041.37","2,035.08","2,041.77","2,028.54","328.83M","0.23%"
"2015년 03월 23일","2,036.59","2,043.22","2,043.92","2,032.35","314.90M","-0.03%"
"2015년 03월 20일","2,037.24","2,037.13","2,040.00","2,027.81","351.73M","-0.03%"
"2015년 03월 19일","2,037.89","2,047.13","2,047.13","2,031.07","468.28M","0.47%"
"2015년 03월 18일","2,028.45","2,032.19","2,036.13","2,026.72","362.01M","-0.07%"
"2015년 03월 17일","2,029.91","1,998.26","2,029.91","1,997.27","356.55M","2.14%"
"2015년 03월 16일","1,987.33","1,985.59","1,991.79","1,982.26","319.16M","0.08%"
"2015년 03월 13일","1,985.79","1,987.17","1,991.87","1,982.96","326.71M","0.77%"
"2015년 03월 12일","1,970.59","1,979.22","1,988.77","1,970.59","384.04M","-0.52%"
"2015년 03월 11일","1,980.83","1,971.04","1,984.60","1,969.13","399.53M","-0.20%"
"2015년 03월 10일","1,984.77","2,000.66","2,003.19","1,982.22","433.40M","-0.40%"
"2015년 03월 09일","1,992.82","2,004.94","2,005.81","1,990.87","296.75M","-1.00%"
"2015년 03월 06일","2,012.94","2,003.97","2,013.73","2,003.18","393.35M","0.73%"
"2015년 03월 05일","1,998.38","1,996.81","2,002.48","1,993.92","373.68M","0.00%"
"2015년 03월 04일","1,998.29","2,001.76","2,003.85","1,996.50","374.54M","-0.15%"
"2015년 03월 03일","2,001.38","2,002.50","2,003.05","1,995.93","444.86M","0.23%"
"2015년 03월 02일","1,996.81","1,996.72","1,999.13","1,988.33","373.37M","0.55%"
"2015년 02월 27일","1,985.80","1,992.76","1,993.34","1,982.50","424.55M","-0.37%"
"2015년 02월 26일","1,993.08","1,993.27","1,993.43","1,983.94","385.66M","0.13%"
"2015년 02월 25일","1,990.47","1,988.47","1,992.03","1,984.53","369.50M","0.73%"
"2015년 02월 24일","1,976.12","1,975.65","1,980.38","1,972.61","309.54M","0.39%"
"2015년 02월 23일","1,968.39","1,974.44","1,976.96","1,966.77","347.58M","0.35%"
"2015년 02월 17일","1,961.45","1,955.77","1,962.97","1,952.33","304.53M","0.16%"
"2015년 02월 16일","1,958.23","1,960.03","1,963.44","1,955.39","350.94M","0.04%"
"2015년 02월 13일","1,957.50","1,949.32","1,957.50","1,946.94","351.08M","0.82%"
"2015년 02월 12일","1,941.63","1,947.21","1,947.47","1,932.75","334.82M","-0.21%"
"2015년 02월 11일","1,945.70","1,942.34","1,948.89","1,937.95","307.45M","0.51%"
"2015년 02월 10일","1,935.86","1,949.30","1,954.20","1,935.86","329.20M","-0.57%"
"2015년 02월 09일","1,947.00","1,949.50","1,952.86","1,944.79","310.18M","-0.44%"
"2015년 02월 06일","1,955.52","1,955.13","1,955.52","1,945.82","309.82M","0.14%"
"2015년 02월 05일","1,952.84","1,961.15","1,962.15","1,945.42","395.65M","-0.51%"
"2015년 02월 04일","1,962.79","1,963.37","1,970.27","1,961.57","348.03M","0.55%"
"2015년 02월 03일","1,951.96","1,960.11","1,960.35","1,940.74","369.98M","-0.04%"
"2015년 02월 02일","1,952.68","1,947.91","1,956.10","1,944.58","364.83M","0.18%"
"2015년 01월 30일","1,949.26","1,964.13","1,964.13","1,948.60","441.48M","-0.09%"
"2015년 01월 29일","1,951.02","1,950.83","1,960.12","1,946.20","391.03M","-0.54%"
"2015년 01월 28일","1,961.58","1,946.71","1,963.53","1,943.59","400.93M","0.47%"
"2015년 01월 27일","1,952.40","1,941.90","1,952.41","1,940.72","466.96M","0.86%"
"2015년 01월 26일","1,935.68","1,928.26","1,936.40","1,924.14","330.61M","-0.02%"
"2015년 01월 23일","1,936.09","1,945.36","1,945.36","1,930.65","367.70M","0.79%"
"2015년 01월 22일","1,920.82","1,926.01","1,932.50","1,916.56","343.13M","-0.02%"
"2015년 01월 21일","1,921.23","1,917.33","1,921.88","1,909.86","300.84M","0.15%"
"2015년 01월 20일","1,918.31","1,908.62","1,918.85","1,907.97","280.90M","0.82%"
"2015년 01월 19일","1,902.62","1,902.81","1,912.42","1,900.26","281.12M","0.77%"
"2015년 01월 16일","1,888.13","1,907.07","1,907.07","1,885.62","298.73M","-1.36%"
"2015년 01월 15일","1,914.14","1,914.06","1,919.69","1,908.60","266.54M","0.03%"
"2015년 01월 14일","1,913.66","1,919.31","1,925.68","1,913.51","297.52M","-0.18%"
"2015년 01월 13일","1,917.14","1,915.03","1,920.77","1,910.27","338.99M","-0.20%"
"2015년 01월 12일","1,920.95","1,918.18","1,924.66","1,917.88","311.92M","-0.19%"
"2015년 01월 09일","1,924.70","1,919.80","1,929.10","1,915.85","308.78M","1.05%"
"2015년 01월 08일","1,904.65","1,895.85","1,907.23","1,891.77","262.21M","1.11%"
"2015년 01월 07일","1,883.83","1,878.90","1,887.60","1,876.27","280.51M","0.07%"
"2015년 01월 06일","1,882.45","1,895.48","1,900.02","1,877.38","303.69M","-1.74%"
"2015년 01월 05일","1,915.75","1,921.96","1,921.96","1,903.37","313.44M","-0.55%"
"2015년 01월 02일","1,926.44","1,914.24","1,929.15","1,909.67","258.78M","0.57%"
